date,pm_2_5,pm_10,humidity,temperature
2021-05-13,14.204669522276154,15.712612112641523,84.01767227749959,29.357382509070145
2021-05-14,19.91739833591182,22.76152614394237,82.95689400585532,29.708638896337998
2021-05-15,20.061532351344358,22.67209860762672,83.10318449865176,30.164292673943958
2021-05-16,16.936515629738146,19.7282440390887,83.04098698824507,30.00618720190217
2021-05-17,14.474743176281688,16.224413776729826,84.40324711387346,29.585807415002176
2021-05-18,13.776711003682772,15.103650559665102,83.13607309601029,29.533332909608003
2021-05-19,10.883077859979858,12.380283827684027,83.07039864376061,28.944561609879567
2021-05-20,7.438847205994256,8.372314338756903,85.29251660643976,28.442102052497937
2021-05-21,9.225926722075814,10.429552775649986,83.18885280702922,29.392040331027285
2021-05-22,6.40338844352653,7.288863568717786,83.1833788220506,28.367376248209297
2021-05-23,7.024628274756628,8.189025218236065,83.18320170711908,27.544633559733835
2021-05-24,10.630156032936606,12.180043088345709,76.98625990839504,29.339079534666528
2021-05-25,13.42324744670484,15.550685681050506,75.95478889855482,29.707930378985683
2021-05-26,5.543004204570809,6.384340863509988,82.12531140612828,28.20842967670894
2021-05-27,6.5590143496931885,7.508266738260659,83.75788747065396,27.18867164755706
2021-05-28,7.942884365349227,9.270922867598015,87.39371679389241,26.365803309788742
2021-05-29,9.9150462579346,11.321767837863051,81.07958064442946,28.794289426723946
2021-05-30,17.967906223168736,20.303493368909603,78.30527378122387,30.11619969916161
2021-05-31,28.544681637801506,33.76446612199628,82.50802267586161,29.482552220311046
2021-06-01,22.100438268425656,24.368660194055433,82.922320951862,28.929915648475166
2021-06-02,22.547243162960495,24.83905343089129,84.16618011245205,28.740956301639226
2021-06-03,24.60004844661038,27.533703487461327,78.86698680931447,30.06884090409519
2021-06-04,18.86490734842047,20.51695258027051,81.26222304229644,29.65704265062109
2021-06-05,22.719804032085467,25.284282250962487,85.74609325456656,28.39658831173518
2021-06-06,11.42047920987508,12.637219543652591,80.8226249497191,28.984573117461277
2021-06-07,13.690797003357549,15.81618129320823,80.21804016118901,29.40463632507602
2021-06-08,14.1508928651853,17.89524059598124,79.64273518788215,29.481159071963273
2021-06-09,14.849913249255538,16.84500462349588,80.96234097990295,29.14010739412485
2021-06-10,11.819294360954927,13.626636557415736,80.76063519242052,29.0276616785371
2021-06-11,10.61711409859974,14.775602666062467,85.0772995696549,27.223742439822015
2021-06-12,5.810031669625895,6.756600982352102,84.4878360364736,27.66740080753316
2021-06-13,7.918228931068745,9.581575240685028,86.98453466643184,27.207321138888023
2021-06-14,10.230450670141856,11.932950003009433,87.77704789498428,27.58698526187102
2021-06-15,10.280900749757432,11.464032462936855,80.00111198095094,29.253505183046368
2021-06-16,13.254238790872575,14.94410453603574,79.95747364915583,28.752241912992858
2021-06-17,17.7467875869402,19.845085195546197,85.7158711716986,27.986209648698367
2021-06-18,23.46717677549866,26.532792424419778,82.62462650402763,28.822705762942416
2021-06-19,21.22194258447421,24.295414787270634,82.14660224095516,28.275114578285308
2021-06-20,19.380103580442487,21.43797090849988,83.17158413561833,28.365040632777518
2021-06-21,13.058525119446484,14.598629027974921,81.12757906617598,28.598287218768206
2021-06-22,11.574838441435716,14.213750685707694,78.72795643799928,28.826261226897543
2021-06-23,10.462081039060893,11.722652489228341,80.73407995017672,28.40143276355707
2021-06-24,7.803183569844619,8.971586170760757,76.73343060483565,28.29106410994864
2021-06-25,12.104675862683196,13.991124281912542,79.21493606919904,28.517076229000637
2021-06-26,9.003180328094379,10.62554031682082,77.64739829532488,28.461971094814206
2021-06-27,10.052400459932985,11.633576623475514,79.71818791401029,28.700890723835585
2021-06-28,14.421778836723872,18.451177256226455,78.62268243806419,29.617680142140454
2021-06-29,16.29883818992188,18.669761365234585,81.42358141203776,28.837093162617123
2021-06-30,6.030053463489477,6.813337139836881,78.37960206876333,28.931836154387284
2021-07-01,17.047917355595466,19.86217419404736,78.53108543184634,29.065336102670983
2021-07-02,15.018884091957082,16.94049835244501,81.16414147691786,28.69431753904885
2021-07-03,17.820917823351614,20.0091597531024,80.72761224888019,28.65345258034884
2021-07-04,17.160087384858958,19.347565199424945,79.5683900927826,29.651444580590116
2021-07-05,7.778303638488519,8.793615109455189,81.13239604955065,28.881665081814482
2021-07-06,4.8691302855039,5.541020518289948,80.22519124041662,28.829092614872675
2021-07-07,4.430788151402839,5.338014110967622,82.8498286676352,27.512607995305167
2021-07-08,8.077107807525477,9.441722706354991,86.22325411601692,27.7672559981289
2021-07-09,4.950756720340496,5.773799904682547,88.56869791040683,26.296939522687207
2021-07-10,2.8722462881956607,3.811818995283575,91.02552159531915,25.695431743970463
2021-07-11,2.3168073056171985,2.883046671650185,86.91121481565523,26.402655471356884
2021-07-12,5.083038548582121,6.007477728009987,84.12570041392337,28.072773253912022
2021-07-13,11.87067681669479,13.622219113444494,82.70334122223396,28.54655484605425
2021-07-14,15.420980304196698,18.278437649896855,80.39135368893709,29.48995574922836
2021-07-15,13.103805944482248,14.684663105765651,88.59413208939225,26.539975769346157
2021-07-16,9.36715246637763,10.517144687030743,82.75046553324789,27.648654985759176
2021-07-17,19.33274545464001,21.70544014218035,83.15897049429735,28.79988570624877
2021-07-18,29.26421170611863,33.5461350251343,78.6681874557195,29.67948322621648
2021-07-19,27.077047721029615,30.40785081230592,76.52654821696656,29.85152484345893
2021-07-20,20.708124660518298,23.21999238889025,78.15544211542547,29.100750432043288
2021-07-21,14.585519380984682,16.195619123213085,75.39409154753046,29.684955481649776
2021-07-22,14.765968994185496,16.46559027346778,77.92613331477685,29.163038334660616
2021-07-23,18.504145555905133,20.34983243790865,76.4936959382118,29.715059483613377
2021-07-24,10.836697770870234,12.469451646800483,78.2126343926858,29.402508331984368
2021-07-25,10.39635310690453,11.985322145817209,79.4696583145209,29.220635221208152
2021-07-26,12.036926822010543,15.161085587907804,78.776855358268,28.894045309779134
2021-07-27,7.287949957934154,8.375823206653614,76.18335700411065,29.776705052436313
2021-07-28,6.92864243478481,8.180680043789073,75.32557956984594,30.02073785472141
2021-07-29,5.298906857820815,6.388306315386832,83.6461218311937,27.48242643522939
2021-07-30,5.934729821827206,8.056168337560562,81.34809390476869,27.948921003030232
2021-07-31,5.174701749527993,6.180349901758141,82.45241078621424,27.98301132225144
2021-08-01,3.470550447561089,4.40809034172796,84.18345595986212,27.73762486027153
2021-08-02,4.3961326776847764,5.574179178002578,85.06761607086437,27.45478871990598
2021-08-03,5.209515120946981,6.9657702409004765,84.39878270906259,27.667970377831416
2021-08-04,3.9241654394920573,5.04469622243919,84.05330542447483,27.482396531769314
2021-08-05,5.592818626525433,7.046865656434671,81.66980275292401,28.432505275129206
2021-08-06,10.447060585455274,12.328225423078672,81.46634521241985,28.2841349610487
2021-08-07,9.897586596665704,11.558538343485347,77.09715146817265,28.966289799261812
2021-08-08,9.370629651243462,11.032978302425116,74.7751299198934,29.64695051955686
2021-08-09,8.290748306999905,11.029754428546587,75.64007266298246,30.31064505644819
2021-08-10,6.674134482925488,8.018880333608633,80.63539944157763,29.35806909189421
2021-08-11,4.14388146688661,4.969284800847888,82.8581437649227,28.569800281489854
2021-08-12,8.407444358286348,9.930081867751165,82.5723015370594,27.588179903815895
2021-08-13,10.152348312905373,11.472755078764907,82.24772925401066,28.58461545673887
2021-08-14,13.17174067544094,14.822506644456421,81.21641646217695,28.847094247697523
2021-08-15,21.746902842273517,24.55480386329116,87.17888893811461,27.155737726766382
2021-08-16,8.324461463606472,9.378441976745371,87.86650631636736,26.563262129788306
2021-08-17,8.311072027395753,9.34333019165671,86.78062494764137,26.713415830356606
2021-08-18,8.868154588597868,10.36348242522617,81.08036380106252,28.191384054881322
2021-08-19,10.76537040084729,12.245538929417815,79.3741435821838,28.842955269943506
2021-08-20,12.137961051870445,13.91980567004084,83.11102889925567,28.027459857388692
2021-08-21,12.500767905478103,14.173337302422029,82.09231757262306,28.278337666820896
2021-08-22,12.22060059571511,13.774260126705643,81.47470065884175,28.44668721234468
2021-08-23,7.625368095856774,8.852707530622448,80.72220532246122,27.970817181588828
2021-08-24,6.9905663776906986,7.985629308141274,75.88318935139822,29.783550987023776
2021-08-25,5.011946248469822,5.846820433289608,79.13983298691106,28.251710033036485
2021-08-26,7.176769804822886,8.356710954455991,80.10836410595036,28.18132060718278
2021-08-27,8.641871339014472,9.835449167376558,84.22431902887787,27.41226967409812
2021-08-28,16.09647015939166,18.576699044066,86.81685094216355,27.20988230457883
2021-08-29,16.27021679082265,18.520679163539295,82.18683398389015,27.869590756868554
2021-08-30,10.644394865868437,11.913654517902824,83.42220944713088,27.71413982192085
2021-08-31,13.263767680440338,14.596350690291729,84.74203248940613,27.85391235663066
2021-09-01,11.472986550157826,12.889993797900011,83.26475953081292,27.923044191891805
2021-09-02,14.833964359631606,17.06742145880062,84.81992121853419,27.49775425303259
2021-09-03,11.655851042758531,13.976665843747599,79.81186396463694,28.06799955737002
2021-09-04,14.64686122846384,16.575650184363965,80.55348323332237,28.04398934141937
2021-09-05,16.344891342050627,18.573961787152022,80.47716899520015,28.533724874886452
2021-09-06,18.694215035183586,20.971773181122856,80.88203621292519,28.01613043004212
2021-09-07,15.264587126894096,17.09643938080366,76.33379797453571,29.457267352774963
2021-09-08,15.689028488476408,17.85764061785679,83.53566209091294,27.696190071810026
2021-09-09,10.58060262326768,12.146148151405955,81.937189684387,28.06631730320576
2021-09-10,8.658070376037884,9.962186626465295,89.57509798601933,25.917875801987023
2021-09-11,9.119724149666968,10.563634862486952,84.73310903031361,27.672222835251013
2021-09-12,8.037489098873007,9.395633911667316,81.37325511908102,28.32013627042212
2021-09-13,7.493214430578606,8.755888606524332,80.22997367706964,28.354015800155157
2021-09-14,7.840978498012288,9.322011580126725,76.48092824177074,29.159991356328813
2021-09-15,11.901541119212306,13.607547823511501,83.65226349174058,27.272994536423777
2021-09-16,15.84375663020408,17.992548450815036,87.93178846866711,26.616144975214162
2021-09-17,15.093938402524499,17.04414820200996,85.38595365940081,27.637448047588563
2021-09-18,17.079353515907748,19.483972903345542,82.06933539042859,28.13457792488262
2021-09-19,13.966242709238688,15.502840792412288,78.28679595655176,29.097231720348706
2021-09-20,10.72208027296259,12.045651611558782,81.10570850657564,28.070608317153535
2021-09-21,10.33617994955509,11.691694251699186,84.0446182958811,26.963030125306506
2021-09-22,9.37163872132047,10.864098290421264,85.64438011487242,26.960774544810484
2021-09-23,6.436297498488898,7.482233084906661,87.60660002044558,26.559259715907867
2021-09-24,14.27185838475068,16.0216686265167,83.58266421067472,28.23590716761408
2021-09-25,14.213525273824057,16.16772667845974,82.58009035876572,28.393703525139987
2021-09-26,9.490941769561836,10.943612777790086,85.62132696974989,26.75134161853511
2021-09-27,7.270568072669454,8.419178037597465,87.80479950927602,26.60589399894421
2021-09-28,5.353869566243118,6.093171253337245,84.21017652025706,27.550175727574395
2021-09-29,13.190582262066412,15.17920882919064,83.39021687281392,28.143625745031567
2021-09-30,16.206212897865928,18.603059914930014,80.34663058030888,29.352033310154436
2021-10-01,12.16983174076236,13.609900875144014,81.49419213682523,28.925834516329655
2021-10-02,12.704764587140966,14.207256828150474,84.1719448455042,28.111702774185805
2021-10-03,14.955542200446887,16.745243508644652,86.477181967864,27.503300083653865
2021-10-04,11.16035482669843,12.466753574218,84.36403833265254,27.904813879796063
2021-10-05,14.629884437291564,16.58210716941262,84.89692686945938,27.63574260197888
2021-10-06,12.913255606514419,14.507016985429784,83.75788553539965,27.483665977130592
2021-10-07,10.834736242478606,12.406103312560088,83.40125480592663,27.673428742547628
2021-10-08,12.690494011401992,14.556231689022997,82.81453372518709,27.656427628625888
2021-10-09,14.118402716433812,16.253365828457113,83.86334536542316,27.755216626608707
2021-10-10,11.492937373574339,13.190326109529455,79.92990432413268,28.627417486253073
2021-10-11,10.71365394688387,12.369510812566286,79.78367479175952,29.07593283267539
2021-10-12,9.53608216431649,11.008294304312212,77.49807732152125,28.71424910768649
2021-10-13,6.981787446568924,8.129966573602822,81.51045502239768,28.046218951152962
2021-10-14,9.5326918098765,10.899765172176574,81.3927728266078,28.459275505541047
2021-10-15,12.94345883577694,14.716299970093342,80.66050430464212,28.349578986754288
2021-10-16,15.062092868010714,17.36083577536385,80.00948303419793,28.263820905414864
2021-10-17,9.222460940155608,10.54602770760072,83.25500155820237,27.379275978310815
2021-10-18,6.40351124585518,7.279080483870692,86.47966555919123,25.77155395008896
2021-10-19,6.9766688069343505,7.920012001701945,83.33615809704649,27.32368180853694
2021-10-20,14.599441233401363,16.704241422052622,85.22771170823262,27.752788128659947
2021-10-21,17.693247732842256,19.91129582810759,83.41114209502386,28.628625934058373
2021-10-22,16.373123034269586,18.671283355595822,86.3793626292712,27.544190963095907
2021-10-23,11.011397666789861,12.419745340053028,85.49364115378262,27.251425823025386
2021-10-24,8.34017698231703,9.317549231535164,84.93537965703187,27.138977828663847
2021-10-25,8.410164146387073,9.656356161136793,82.1832465427317,27.734862149291278
2021-10-26,11.554413874881963,12.784302567200482,83.20732929692136,27.368875948551235
2021-10-27,15.059328456266227,16.769592314636633,79.88689817495559,28.27630183052688
2021-10-28,20.150123254921166,22.87848965851367,77.52623010974224,28.92847468816955
2021-10-29,25.680124816299017,29.493957985618657,81.93108792115578,27.973204514926433
2021-10-30,19.013399035920536,21.563538648606375,82.91386546908231,28.36172224284801
2021-10-31,11.781187521034072,13.304061455996145,88.58079786036696,26.985036719520163
2021-11-01,10.61883024255807,11.958165832963564,89.24245348960802,26.244242822047582
2021-11-02,8.257310783356244,9.351021624948798,84.83414364056809,27.917030909458894
2021-11-03,14.519057991995552,16.516054283712382,84.71238870236849,27.824878116788792
2021-11-04,14.725619827957091,16.33330343288974,86.33104187952104,27.1090366965861
2021-11-05,11.97001401256036,13.520446358273615,85.5699125832706,26.982363771125375
2021-11-06,10.624899670659357,12.162764295449916,83.91064324613286,27.678044282024345
2021-11-07,14.429499108544535,16.862394383727125,82.91637783020686,28.244213715716445
2021-11-08,13.820369625796962,15.718683482339125,83.44166411786502,28.26033579617094
2021-11-09,14.11949763274132,15.94474276649194,84.3888562252349,27.85555033351282
2021-11-10,11.688388974751208,13.293864902923392,87.06641896215822,26.81806700573068
2021-11-11,11.33389371410498,12.7608941582254,85.58997153022065,26.11245377721531
2021-11-12,11.399261862627318,12.782318946982683,85.05586267925426,26.2487312105956
2021-11-13,11.338814769776661,12.711433921459529,85.3162963695877,26.592874132623574
2021-11-14,14.674859413024823,16.428930825311085,86.44492243570633,26.055254378777924
2021-11-15,20.479860713195073,23.67476400235666,85.48385419727876,26.450581399698745
2021-11-16,15.601460248757592,17.69908310304431,83.25822676417111,27.309896573876777
2021-11-17,10.835976694303593,12.126404450162195,80.65971313529609,28.38562869935399
2021-11-18,8.952864918981923,10.126377684993932,84.93516429147122,27.18325169762554
2021-11-19,10.524820062034177,11.897136234541835,86.69966898660589,26.81139134782296
2021-11-20,10.091137515704899,11.398026765700887,82.70540091723616,27.879356334680555
2021-11-21,14.090740800824921,16.140403314681055,79.28234147658544,29.052989815442857
2021-11-22,14.72686452883882,16.6449819841565,81.28621814207189,28.60936475198708
2021-11-23,15.022600901336165,16.84787494734381,84.43299854162571,27.006118760840057
2021-11-24,16.785645848449523,19.41822994404304,82.52168986591226,27.799118669833778
2021-11-25,14.186150839055195,16.107437945824294,81.73521410638462,27.938848937418506
2021-11-26,11.372254202772497,12.789689813728844,86.45224154592233,26.68915843860731
2021-11-27,9.130949660677096,10.571858140573655,90.27024610249866,25.458847272601652
2021-11-28,8.925378766139616,10.543205666330762,83.13759816907815,26.742581906186498
2021-11-29,12.217464356687696,14.401922975262071,89.86338470301767,24.589019606809945
2021-11-30,12.486939239677522,14.330120257951595,85.52856343957252,26.07584920641116
2021-12-01,11.775609123906857,13.534384822925622,82.72159908807797,26.729793632541714
2021-12-02,17.960043845395877,21.060748992130122,82.88233083734826,24.805306556489146
2021-12-03,20.960335007885153,24.228717389379007,81.74236235343952,24.87900007942321
2021-12-04,24.230268592736724,27.227039065483833,78.84403756860054,25.305469038442858
2021-12-05,22.36238195350048,25.023237422385478,77.64280872860913,24.91181862137932
2021-12-06,26.105650779534297,29.469530044985863,73.5643783536805,24.554761878288446
2021-12-07,27.33201701014393,31.474983286483106,72.8190394943026,24.891912954456618
2021-12-08,26.844570717447798,31.86506983432013,75.75426593873553,25.536053051421177
2021-12-09,24.61999578317265,29.10576058036292,74.6575527279147,25.741479094791284
2021-12-10,24.337007279646972,27.51633158291573,76.6824007217095,26.270332572906845
2021-12-11,17.377507143275377,19.83429213230504,80.28620824185813,25.596914994775332
2021-12-12,19.34928951162239,21.74516903652322,75.78260217595711,26.493201619279308
2021-12-13,18.733367134015484,21.07984285838082,74.45604714265404,26.66087989832984
2021-12-14,19.490733517641335,22.50875528905888,77.28298755777438,26.049763029519667
2021-12-15,24.34846594824344,28.352094435734767,78.71823729000005,26.03485819616388
2021-12-16,33.23164391597786,39.227319758896606,76.95543196007041,26.54290542884333
2021-12-17,36.585330745923244,43.77884749250312,76.34403111412301,26.864760352521063
2021-12-18,29.143962204154466,34.982796405084635,79.04954896591153,26.04566075706865
2021-12-19,19.043453301375774,21.643666382029625,76.79768495519494,26.621133596044693
2021-12-20,21.05740638204944,24.547970863260517,80.16915845460714,24.79552515028246
2021-12-21,30.143745908778207,35.127910475319,79.18633505274533,24.431263634681216
2021-12-22,32.95229720068814,39.01867088189231,80.04338219096776,24.306530084195632
2021-12-23,32.85673651247799,38.25765710005067,77.05188077268622,25.588737037500355
2021-12-24,36.27157226431486,42.332652604727244,76.29860665952502,26.69771213594281
2021-12-25,24.657310177157342,28.991834549350425,79.023155316555,26.764999883652177
2021-12-26,24.728274558409677,29.02748098101193,80.45228378826977,26.645372509578408
2021-12-27,28.350337283703897,33.03088010198604,79.51271047322622,26.746282623725666
2021-12-28,23.946225684007786,27.188623624795785,77.27393679799768,27.154142794469106
2021-12-29,18.068958725155223,20.25040045133701,76.37461289935577,26.89412792703281
2021-12-30,11.617643555295464,13.182528847223862,77.91511065825989,26.776479985978217
2021-12-31,11.042522563592293,12.45055539737743,77.92947423599963,26.557572869355678
2022-01-01,16.769997274709457,19.17525423790625,78.38235241749182,26.23304206862942
2022-01-02,20.421137273122916,22.681066858343467,78.21878988231249,25.873754050018764
2022-01-03,17.412589321528667,19.169513292287487,76.61917591249228,26.10443808504549
2022-01-04,17.463415019375187,19.479049707753447,78.32942342753607,25.865429714280847
2022-01-05,21.38317541108452,23.883143426861665,79.696036487505,25.813392839864207
2022-01-06,24.023746969480992,27.422801157013264,79.7339481421006,25.765321211620762
2022-01-07,23.906147623834325,27.37964483581486,73.79502124112153,26.79641378325253
2022-01-08,20.884115333289547,23.97335282765276,75.06615667466473,26.799070834795845
2022-01-09,22.43430546752488,25.667346592937534,75.14887736381044,26.757649729807355
2022-01-10,23.67296201383891,27.18719583072298,73.56199667875556,26.715812904729273
2022-01-11,26.9952225984144,30.732132255876834,72.87703862192568,26.711246498008535
2022-01-12,21.9735844432938,25.12502141022649,73.96998586760331,26.836991395988786
2022-01-13,24.780937181832485,29.03809428859994,73.5907822208164,26.911570194157772
2022-01-14,26.04675747990305,30.21834975677154,75.10049291126892,26.538666181215916
2022-01-15,26.822487996132512,31.377265014253044,75.59128735514356,26.487127573800738
2022-01-16,27.68679565142862,32.576947332513264,74.05202838926547,26.77324037490773
2022-01-17,24.035612957609658,27.67618249908763,77.6206798203132,26.297048968660906
2022-01-18,27.97041644596609,32.627223041470685,75.30997141628664,26.816951686509032
2022-01-19,26.56402429553727,30.40104289308444,76.05801624170081,26.66173969628458
2022-01-20,22.24894994022884,25.53621887668927,75.94254890399445,26.224147792596494
2022-01-21,20.655729908780195,23.75286653292847,78.74191739434038,26.253848800422432
2022-01-22,19.989052299143978,22.958988279105686,80.64722983379134,26.101182922181955
2022-01-23,18.3945508536245,21.560526059365436,78.48949329303683,26.140208912914314
2022-01-24,23.096049665876404,26.60016291244639,75.32719028493261,26.08880655652835
2022-01-25,26.364831281804722,30.79613929869114,76.55796180908055,26.15768698327202
2022-01-26,26.87714406155497,31.006947213978883,75.74917813388714,26.633191667323278
2022-01-27,27.612089617443733,31.53657708344845,77.9775759796498,26.462304764453254
2022-01-28,28.954665107905218,33.21587942208753,78.05664412631008,26.46512584102239
2022-01-29,30.433150864618955,35.4138539111055,77.15989731983252,26.863418658261548
2022-01-30,27.092190718414088,31.0876398621127,75.17510864125464,27.40624680046996
2022-01-31,25.796521182952315,29.68381566836325,72.67942730041936,27.032577557818957
2022-02-01,24.51613454035488,28.04256495444385,74.21291129597535,26.358109857800113
2022-02-02,18.981897344850253,21.70069581781047,74.8672564619275,26.341294638542
2022-02-03,11.8477983593779,13.833265491639581,75.92107488771988,26.737629819371744
