Unnamed: 0,timestamp,timezone,humidity,pm_10,pm_2_5,pm_2_5_sp,temperature
0,2022-07-30 12:00:00,Asia/Bangkok,69.69696000000002,3.25,2.75,2.75,26.840415
1,2022-07-30 13:00:00,Asia/Bangkok,69.34746666666668,3.925925925925926,3.851851851851852,3.851851851851852,32.36168518518519
2,2022-07-30 14:00:00,Asia/Bangkok,65.77422,4.8,4.05,4.05,29.51824999999999
3,2022-07-30 15:00:00,Asia/Bangkok,66.20788,1.1,1.1,1.1,21.94751
4,2022-07-30 16:00:00,Asia/Bangkok,64.17741379310345,8.344827586206897,7.413793103448276,7.413793103448276,22.0962
5,2022-07-30 17:00:00,Asia/Bangkok,63.96232758620689,2.793103448275862,2.689655172413793,2.689655172413793,22.56329310344827
6,2022-07-30 18:00:00,Asia/Bangkok,55.45633103448276,3.0,2.620689655172414,2.620689655172414,24.28572413793103
7,2022-07-30 19:00:00,Asia/Bangkok,52.71749333333332,2.933333333333333,2.833333333333333,2.833333333333333,23.07644999999999
8,2022-07-30 20:00:00,Asia/Bangkok,58.18298666666666,3.4,3.233333333333333,3.233333333333333,22.15395999999999
9,2022-07-30 21:00:00,Asia/Bangkok,59.8109642857143,4.821428571428571,4.821428571428571,4.821428571428571,22.22459642857143
10,2022-07-30 22:00:00,Asia/Bangkok,62.51362333333334,6.6,6.533333333333333,6.533333333333333,24.19497666666667
11,2022-07-30 23:00:00,Asia/Bangkok,65.4717724137931,8.620689655172415,7.655172413793103,7.655172413793103,27.37122068965518
12,2022-07-31 00:00:00,Asia/Bangkok,65.84555172413793,10.17241379310345,9.344827586206897,9.344827586206897,27.2625275862069
13,2022-07-31 01:00:00,Asia/Bangkok,65.8579655172414,7.310344827586207,6.655172413793103,6.655172413793103,26.94858965517242
14,2022-07-31 02:00:00,Asia/Bangkok,66.43674444444444,9.962962962962964,9.11111111111111,9.11111111111111,25.8992074074074
15,2022-07-31 03:00:00,Asia/Bangkok,67.16388666666667,9.566666666666666,8.533333333333333,8.533333333333333,25.27490999999999
16,2022-07-31 04:00:00,Asia/Bangkok,68.53513666666667,10.63333333333333,9.933333333333334,9.933333333333334,25.17218333333333
17,2022-07-31 05:00:00,Asia/Bangkok,67.44301034482761,11.55172413793103,10.31034482758621,10.31034482758621,24.96430344827586
18,2022-07-31 06:00:00,Asia/Bangkok,68.59660000000001,9.1,8.133333333333333,8.133333333333333,24.76598666666666
19,2022-07-31 07:00:00,Asia/Bangkok,69.69644666666666,7.933333333333334,7.033333333333333,7.033333333333333,24.71967666666665
20,2022-07-31 08:00:00,Asia/Bangkok,67.69219655172414,9.96551724137931,9.137931034482758,9.137931034482758,26.47144827586207
21,2022-07-31 09:00:00,Asia/Bangkok,58.85514827586209,3.896551724137931,3.172413793103448,3.172413793103448,23.43006896551724
22,2022-07-31 10:00:00,Asia/Bangkok,51.21987241379309,3.724137931034483,3.241379310344827,3.241379310344827,23.65753103448275
23,2022-07-31 11:00:00,Asia/Bangkok,65.71587407407408,3.259259259259259,3.0,3.0,32.38929259259259
24,2022-07-31 12:00:00,Asia/Bangkok,66.28276,12.46666666666667,10.7,13.46666666666667,32.65913999999999
25,2022-07-31 13:00:00,Asia/Bangkok,66.94099032258065,2.612903225806452,2.258064516129032,2.258064516129032,32.61762258064515
26,2022-07-31 14:00:00,Asia/Bangkok,64.86673333333334,38.26666666666667,35.73333333333333,50.36666666666667,32.51009333333333
27,2022-07-31 15:00:00,Asia/Bangkok,62.89062592592592,3.851851851851852,3.666666666666667,3.666666666666667,33.0092037037037
28,2022-07-31 16:00:00,Asia/Bangkok,61.88334333333332,4.433333333333334,4.4,4.4,34.87406333333332
29,2022-07-31 17:00:00,Asia/Bangkok,61.24413103448276,5.931034482758621,5.137931034482759,5.137931034482759,33.44600689655172
30,2022-07-31 18:00:00,Asia/Bangkok,64.08522413793105,6.862068965517241,6.793103448275862,6.793103448275862,32.8330724137931
31,2022-07-31 19:00:00,Asia/Bangkok,69.80527931034483,3.482758620689655,3.241379310344827,3.241379310344827,29.81495517241379
32,2022-07-31 20:00:00,Asia/Bangkok,66.07238000000001,4.733333333333333,4.333333333333333,4.333333333333333,25.13927999999999
33,2022-07-31 21:00:00,Asia/Bangkok,51.03129000000001,5.8,5.0,5.0,23.33526333333334
34,2022-07-31 22:00:00,Asia/Bangkok,54.06860000000001,4.2,4.133333333333334,4.133333333333334,23.00561333333333
35,2022-07-31 23:00:00,Asia/Bangkok,57.2332733333333,4.066666666666666,4.033333333333333,4.033333333333333,23.14895666666667
36,2022-08-01 00:00:00,Asia/Bangkok,57.58140689655175,4.793103448275862,4.275862068965517,4.275862068965517,22.71435172413793
37,2022-08-01 01:00:00,Asia/Bangkok,61.30412999999998,5.033333333333333,5.0,5.0,22.23352333333333
38,2022-08-01 02:00:00,Asia/Bangkok,63.37805172413791,4.172413793103448,3.620689655172414,3.620689655172414,22.10455172413793
39,2022-08-01 03:00:00,Asia/Bangkok,63.85497931034481,3.655172413793104,3.413793103448276,3.413793103448276,21.98473793103448
40,2022-08-01 04:00:00,Asia/Bangkok,63.94759310344828,2.896551724137931,2.896551724137931,2.896551724137931,24.43021034482759
41,2022-08-01 05:00:00,Asia/Bangkok,64.3586206896552,3.620689655172414,3.620689655172414,3.620689655172414,27.82475517241379
42,2022-08-01 06:00:00,Asia/Bangkok,64.80734642857144,5.285714285714286,4.285714285714286,4.285714285714286,27.69844285714286
43,2022-08-01 07:00:00,Asia/Bangkok,65.91144482758622,15.48275862068965,14.13793103448276,17.13793103448276,27.07985862068966
