Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-02-21 15:00:00,Asia/Bangkok,43.43848571428571,5.714285714285714,5.714285714285714,33.61714285714286
1,2022-02-21 16:00:00,Asia/Bangkok,46.11793333333333,0.1,0.1,33.23466666666668
2,2022-02-21 17:00:00,Asia/Bangkok,51.71484193548387,0.0,0.0,32.01709677419355
3,2022-02-21 18:00:00,Asia/Bangkok,56.50175862068965,0.0,0.0,30.70620689655172
4,2022-02-21 19:00:00,Asia/Bangkok,63.13539000000001,0.0,0.0,29.038
5,2022-02-21 20:00:00,Asia/Bangkok,69.09079,2.166666666666667,2.166666666666667,28.49666666666667
6,2022-02-21 21:00:00,Asia/Bangkok,70.64296333333331,16.9,16.96666666666667,28.64166666666667
7,2022-02-21 22:00:00,Asia/Bangkok,69.16875806451613,16.83870967741936,16.83870967741936,28.74322580645161
8,2022-02-21 23:00:00,Asia/Bangkok,69.59553448275864,17.58620689655172,17.58620689655172,28.58862068965517
9,2022-02-22 00:00:00,Asia/Bangkok,70.58512,16.3,16.3,28.31966666666667
10,2022-02-22 01:00:00,Asia/Bangkok,70.20225,15.1,15.1,28.17566666666666
11,2022-02-22 02:00:00,Asia/Bangkok,70.20016666666668,12.23333333333333,12.23333333333333,27.868
12,2022-02-22 03:00:00,Asia/Bangkok,71.35024827586207,13.68965517241379,13.68965517241379,27.52586206896553
13,2022-02-22 04:00:00,Asia/Bangkok,72.04140333333334,14.73333333333333,14.73333333333333,27.20333333333334
14,2022-02-22 05:00:00,Asia/Bangkok,71.33720967741935,14.51612903225806,14.51612903225806,27.14161290322581
15,2022-02-22 06:00:00,Asia/Bangkok,73.13273793103448,17.6551724137931,17.6551724137931,26.66724137931035
16,2022-02-22 07:00:00,Asia/Bangkok,75.43568333333332,26.2,26.63333333333333,26.133
17,2022-02-22 08:00:00,Asia/Bangkok,68.95484000000002,16.33333333333333,16.33333333333333,27.23133333333334
18,2022-02-22 09:00:00,Asia/Bangkok,58.88792,12.1,12.1,29.77766666666667
19,2022-02-22 10:00:00,Asia/Bangkok,52.53609354838709,10.45161290322581,10.45161290322581,31.33967741935484
20,2022-02-22 11:00:00,Asia/Bangkok,49.2123172413793,9.379310344827585,9.379310344827585,32.11137931034483
21,2022-02-22 12:00:00,Asia/Bangkok,45.69726774193549,10.09677419354839,10.09677419354839,33.28225806451614
22,2022-02-22 13:00:00,Asia/Bangkok,45.1886896551724,8.758620689655173,8.758620689655173,33.29862068965519
23,2022-02-22 14:00:00,Asia/Bangkok,44.59367931034483,8.586206896551724,8.586206896551724,33.76448275862069
24,2022-02-22 15:00:00,Asia/Bangkok,49.44762,10.3,10.3,32.935
25,2022-02-22 16:00:00,Asia/Bangkok,53.49143666666667,9.866666666666667,9.866666666666667,32.18
26,2022-02-22 17:00:00,Asia/Bangkok,55.44622,7.2,7.2,31.39199999999999
27,2022-02-22 18:00:00,Asia/Bangkok,61.91313870967742,8.709677419354838,8.709677419354838,30.13193548387097
28,2022-02-22 19:00:00,Asia/Bangkok,65.22324666666667,11.36666666666667,11.36666666666667,29.12966666666667
29,2022-02-22 20:00:00,Asia/Bangkok,67.04501333333333,12.46666666666667,12.46666666666667,28.78066666666667
30,2022-02-22 21:00:00,Asia/Bangkok,66.26666,9.466666666666667,9.466666666666667,28.60966666666666
31,2022-02-22 22:00:00,Asia/Bangkok,67.45270333333333,9.733333333333333,9.733333333333333,28.40533333333333
32,2022-02-22 23:00:00,Asia/Bangkok,68.08915999999999,9.366666666666667,9.366666666666667,28.28533333333333
33,2022-02-23 00:00:00,Asia/Bangkok,67.27647666666668,8.8,8.8,28.30166666666666
34,2022-02-23 01:00:00,Asia/Bangkok,68.26123,9.033333333333333,9.033333333333333,28.19533333333333
35,2022-02-23 02:00:00,Asia/Bangkok,68.8375,8.666666666666666,8.666666666666666,27.73166666666667
36,2022-02-23 03:00:00,Asia/Bangkok,69.48146071428572,7.214285714285714,7.214285714285714,27.64607142857144
37,2022-02-23 04:00:00,Asia/Bangkok,71.17246333333333,8.166666666666666,8.166666666666666,27.432
38,2022-02-23 05:00:00,Asia/Bangkok,71.53118709677419,5.516129032258065,5.516129032258065,27.29806451612904
39,2022-02-23 06:00:00,Asia/Bangkok,72.10116206896554,4.724137931034483,4.724137931034483,27.28482758620689
40,2022-02-23 07:00:00,Asia/Bangkok,76.42599999999999,6.466666666666667,6.466666666666667,26.814
41,2022-02-23 08:00:00,Asia/Bangkok,74.01185000000001,7.333333333333333,7.333333333333333,27.48066666666666
42,2022-02-23 09:00:00,Asia/Bangkok,68.42515666666667,5.8,5.8,28.80933333333333
