Unnamed: 0,timestamp,timezone,humidity,pm_10,pm_2_5,pm_2_5_sp,temperature
0,2024-01-11 13:00:00,Asia/Bangkok,,20.51851851851852,19.62962962962963,19.62962962962963,
1,2024-01-11 14:00:00,Asia/Bangkok,,21.35,20.4,20.65,
2,2024-01-11 15:00:00,Asia/Bangkok,,19.08333333333333,17.71666666666667,17.71666666666667,
3,2024-01-11 16:00:00,Asia/Bangkok,,20.3,19.21666666666667,19.21666666666667,
4,2024-01-11 17:00:00,Asia/Bangkok,,23.1,22.41666666666667,22.45,
5,2024-01-11 18:00:00,Asia/Bangkok,,33.1,30.0,32.53333333333333,
6,2024-01-11 19:00:00,Asia/Bangkok,,27.93333333333333,25.95,26.51666666666667,
7,2024-01-11 20:00:00,Asia/Bangkok,,27.5,25.95,26.41666666666667,
8,2024-01-11 21:00:00,Asia/Bangkok,,24.71666666666667,23.43333333333333,23.5,
9,2024-01-11 22:00:00,Asia/Bangkok,,28.03333333333333,25.91666666666667,26.05,
10,2024-01-11 23:00:00,Asia/Bangkok,,30.05,28.23333333333333,28.86666666666667,
11,2024-01-12 00:00:00,Asia/Bangkok,,23.51666666666667,21.4,22.36666666666667,
12,2024-01-12 01:00:00,Asia/Bangkok,,16.48333333333333,15.86666666666667,15.86666666666667,
13,2024-01-12 02:00:00,Asia/Bangkok,,15.15,14.2,14.2,
14,2024-01-12 03:00:00,Asia/Bangkok,,34.55,29.6,32.53333333333333,
15,2024-01-12 04:00:00,Asia/Bangkok,,19.26666666666667,18.11666666666667,18.13333333333333,
16,2024-01-12 05:00:00,Asia/Bangkok,,15.28333333333333,14.15,14.15,
17,2024-01-12 06:00:00,Asia/Bangkok,,10.41666666666667,9.516666666666667,9.516666666666667,
18,2024-01-12 07:00:00,Asia/Bangkok,,16.93333333333333,15.91666666666667,15.96666666666667,
19,2024-01-12 08:00:00,Asia/Bangkok,,38.13333333333333,33.45,36.45,
20,2024-01-12 09:00:00,Asia/Bangkok,,40.2,34.96666666666667,39.41666666666666,
21,2024-01-12 10:00:00,Asia/Bangkok,,31.5,29.11666666666667,30.05,
22,2024-01-12 11:00:00,Asia/Bangkok,,35.63333333333333,31.75,33.43333333333333,
23,2024-01-12 12:00:00,Asia/Bangkok,,34.98333333333333,31.61666666666667,33.66666666666666,
24,2024-01-12 13:00:00,Asia/Bangkok,,43.36842105263158,37.10526315789474,42.50877192982456,
25,2024-01-12 14:00:00,Asia/Bangkok,,9.833333333333334,9.483333333333333,9.483333333333333,
26,2024-01-12 15:00:00,Asia/Bangkok,,8.216666666666667,7.85,7.85,
27,2024-01-12 16:00:00,Asia/Bangkok,,8.7,8.2,8.266666666666667,
28,2024-01-12 17:00:00,Asia/Bangkok,,8.416666666666666,8.05,8.05,
29,2024-01-12 18:00:00,Asia/Bangkok,,25.4,23.61666666666667,26.33333333333333,
