Unnamed: 0,timestamp,timezone,humidity,pm_10,pm_2_5,temperature
0,2022-05-29 18:00:00,Asia/Bangkok,79.71872466666667,30.14814814814815,27.25925925925926,29.52425066666667
1,2022-06-19 11:00:00,Asia/Bangkok,65.45357368421054,8.973684210526315,8.447368421052632,33.00775631578948
2,2022-06-19 12:00:00,Asia/Bangkok,64.2897959090909,9.856,9.185483870967742,33.16012151515152
3,2022-06-19 13:00:00,Asia/Bangkok,62.18597891891893,7.707692307692308,7.286821705426356,33.81338527027026
4,2022-06-19 14:00:00,Asia/Bangkok,60.04544073529412,7.769230769230769,7.371794871794871,34.71999720588234
5,2022-06-19 15:00:00,Asia/Bangkok,59.32710000000001,8.12396694214876,7.702479338842975,35.00390363636364
6,2022-06-19 16:00:00,Asia/Bangkok,59.38314777777779,9.461538461538462,8.884615384615385,34.83689777777776
7,2022-06-19 17:00:00,Asia/Bangkok,59.94785543209878,10.59541984732824,10.16030534351145,34.67343375
8,2022-06-19 18:00:00,Asia/Bangkok,61.8348358108108,13.41860465116279,12.91472868217054,33.87920554054055
9,2022-06-19 19:00:00,Asia/Bangkok,65.88180166666666,19.91208791208791,18.87777777777778,32.69878152777779
10,2022-06-19 20:00:00,Asia/Bangkok,70.08914243243242,35.46666666666667,31.73529411764706,32.01697459459458
11,2022-06-19 21:00:00,Asia/Bangkok,72.27984597222223,16.47058823529412,15.53676470588235,30.03234555555555
12,2022-06-19 22:00:00,Asia/Bangkok,74.2490352631579,12.11851851851852,11.58518518518519,28.92710631578947
13,2022-06-19 23:00:00,Asia/Bangkok,75.85807237500002,12.85185185185185,12.23703703703704,28.572165875
14,2022-06-20 00:00:00,Asia/Bangkok,79.37925402439026,14.68888888888889,14.06666666666667,28.02339902439025
15,2022-06-20 01:00:00,Asia/Bangkok,83.72907392405064,17.18978102189781,16.33576642335766,27.49145063291139
16,2022-06-20 02:00:00,Asia/Bangkok,86.08945093023259,17.78676470588235,16.96323529411765,27.07826011627907
17,2022-06-20 03:00:00,Asia/Bangkok,85.22802945945946,16.63218390804598,15.85057471264368,27.135215
18,2022-06-20 04:00:00,Asia/Bangkok,82.37466148148144,10.75280898876404,10.14606741573034,26.94370308641976
19,2022-06-20 05:00:00,Asia/Bangkok,83.89193035294122,13.23188405797101,12.44525547445255,26.74256388235294
20,2022-06-20 06:00:00,Asia/Bangkok,85.02741581081081,14.65185185185185,14.00740740740741,26.5601222972973
21,2022-06-20 07:00:00,Asia/Bangkok,83.54420282051281,15.29197080291971,14.30656934306569,26.80394615384615
22,2022-06-20 08:00:00,Asia/Bangkok,80.54541853333339,16.75555555555556,15.8134328358209,27.9370412
23,2022-06-20 09:00:00,Asia/Bangkok,77.21626863636362,13.08130081300813,12.46341463414634,29.51771090909091
24,2022-06-20 10:00:00,Asia/Bangkok,72.17536957142858,11.144,10.408,30.99938942857144
25,2022-06-20 11:00:00,Asia/Bangkok,67.21708796874998,10.36363636363636,9.833333333333334,32.27760546875
26,2022-06-20 12:00:00,Asia/Bangkok,66.32317824561403,11.76744186046512,11.0,32.99407526315788
27,2022-06-20 13:00:00,Asia/Bangkok,65.4633747887324,13.82926829268293,13.21138211382114,33.43609732394366
28,2022-06-20 14:00:00,Asia/Bangkok,62.78702412698411,14.01709401709402,13.44444444444444,34.07941539682539
29,2022-06-20 15:00:00,Asia/Bangkok,62.23663593220338,13.34259259259259,12.81481481481481,34.26079101694916
30,2022-06-20 16:00:00,Asia/Bangkok,61.04149313253013,10.6793893129771,10.3206106870229,34.40322433734939
31,2022-06-20 17:00:00,Asia/Bangkok,56.09953538461537,6.760683760683761,6.418803418803419,34.81846938461538
32,2022-06-20 18:00:00,Asia/Bangkok,59.53932452054796,8.221374045801527,7.748091603053435,33.78707702702702
33,2022-06-20 19:00:00,Asia/Bangkok,63.97426129870131,24.51470588235294,22.26470588235294,32.67245144736842
34,2022-06-20 20:00:00,Asia/Bangkok,69.176090125,36.25735294117647,31.82352941176471,31.766547
35,2022-06-20 21:00:00,Asia/Bangkok,71.30314973333333,25.5929203539823,24.00884955752212,31.09173053333334
36,2022-06-20 22:00:00,Asia/Bangkok,75.1057065,12.28888888888889,11.74444444444444,29.51348937500001
37,2022-06-20 23:00:00,Asia/Bangkok,78.48442864864863,9.691176470588236,9.360294117647058,28.04139702702703
38,2022-06-21 00:00:00,Asia/Bangkok,81.09140647887324,10.09558823529412,9.514705882352942,27.43688267605634
39,2022-06-21 01:00:00,Asia/Bangkok,83.4819397222222,9.125,8.654411764705882,26.77039305555556
40,2022-06-21 02:00:00,Asia/Bangkok,86.20534131578948,8.838235294117647,8.419117647058824,26.17441776315789
41,2022-06-21 03:00:00,Asia/Bangkok,87.80717656716418,11.16793893129771,10.66412213740458,25.87463402985076
42,2022-06-21 04:00:00,Asia/Bangkok,88.20192526315792,10.55147058823529,10.00735294117647,25.84336973684212
43,2022-06-21 05:00:00,Asia/Bangkok,88.1500558227848,10.73529411764706,10.20588235294118,25.7162940506329
44,2022-06-21 06:00:00,Asia/Bangkok,88.6813584210526,11.6390977443609,11.06015037593985,25.56709578947369
45,2022-06-21 07:00:00,Asia/Bangkok,88.78932121621621,13.71323529411765,12.94852941176471,25.76995743243245
46,2022-06-21 08:00:00,Asia/Bangkok,84.8944485882353,11.57777777777778,10.80740740740741,27.18128235294117
47,2022-06-21 09:00:00,Asia/Bangkok,77.9949456962025,9.643939393939394,9.090909090909092,29.15881772151899
48,2022-06-21 10:00:00,Asia/Bangkok,74.35694136986304,10.67741935483871,10.16935483870968,30.41769452054794
