Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-05-23 17:00:00,Asia/Bangkok,40.06477204301076,4.397849462365591,4.397849462365591,34.58053763440859
1,2022-05-23 18:00:00,Asia/Bangkok,41.07626416666665,10.21666666666667,10.26666666666667,34.486
2,2022-05-23 19:00:00,Asia/Bangkok,45.42788833333335,17.8,18.48333333333333,33.19608333333333
3,2022-05-23 20:00:00,Asia/Bangkok,50.0814775510204,16.18367346938776,16.24489795918367,32.02061224489795
4,2022-05-23 21:00:00,Asia/Bangkok,54.18772999999999,17.36666666666667,17.63333333333333,31.203
5,2022-05-23 22:00:00,Asia/Bangkok,57.77376333333333,18.2,18.3,30.71533333333333
6,2022-05-23 23:00:00,Asia/Bangkok,62.62748725490198,19.94117647058824,20.22549019607843,29.77735294117647
7,2022-05-24 00:00:00,Asia/Bangkok,63.83374201680672,13.47899159663866,13.47899159663866,29.36050420168068
8,2022-05-24 01:00:00,Asia/Bangkok,60.22890247933886,13.43801652892562,13.43801652892562,30.05694214876034
9,2022-05-24 02:00:00,Asia/Bangkok,60.43280333333333,13.63333333333333,13.63333333333333,30.01841666666668
10,2022-05-24 03:00:00,Asia/Bangkok,63.66074749999999,13.54166666666667,13.54166666666667,29.32816666666665
11,2022-05-24 04:00:00,Asia/Bangkok,66.19890416666667,17.04166666666667,17.15,28.5405
12,2022-05-24 05:00:00,Asia/Bangkok,70.93941250000002,21.38333333333333,21.69166666666667,27.34008333333334
13,2022-05-24 06:00:00,Asia/Bangkok,68.97725210084035,17.78151260504202,17.95798319327731,27.7383193277311
14,2022-05-24 07:00:00,Asia/Bangkok,67.62442231404958,24.49586776859504,25.40495867768595,28.05280991735536
15,2022-05-24 08:00:00,Asia/Bangkok,60.49618499999998,23.61666666666667,24.03333333333333,30.37916666666666
16,2022-05-24 09:00:00,Asia/Bangkok,49.66468487394958,12.29411764705882,12.29411764705882,33.6101680672269
17,2022-05-24 10:00:00,Asia/Bangkok,44.26318347107437,5.735537190082645,5.735537190082645,34.55033057851242
18,2022-05-24 11:00:00,Asia/Bangkok,38.53305714285717,6.36734693877551,6.469387755102041,36.08408163265307
19,2022-05-24 12:00:00,Asia/Bangkok,35.37074333333334,6.3,6.3,37.27166666666667
20,2022-05-24 13:00:00,Asia/Bangkok,33.08254333333333,3.733333333333333,3.733333333333333,38.329
21,2022-05-24 14:00:00,Asia/Bangkok,34.79788666666666,3.833333333333333,3.833333333333333,38.171
22,2022-05-24 15:00:00,Asia/Bangkok,36.12243666666667,7.033333333333333,7.1,38.07866666666667
23,2022-05-24 16:00:00,Asia/Bangkok,35.80920606060607,7.484848484848484,7.515151515151516,38.20636363636363
24,2022-05-24 17:00:00,Asia/Bangkok,40.41647583333335,9.1,9.208333333333334,37.45258333333332
25,2022-05-24 18:00:00,Asia/Bangkok,45.40984833333334,9.941666666666666,10.14166666666667,35.96541666666667
26,2022-05-24 19:00:00,Asia/Bangkok,47.57571836734694,9.183673469387756,9.183673469387756,35.20510204081634
27,2022-05-24 20:00:00,Asia/Bangkok,48.99029333333333,14.53333333333333,14.53333333333333,34.82733333333334
28,2022-05-24 21:00:00,Asia/Bangkok,53.09258,18.8,19.2,33.55366666666667
29,2022-05-24 22:00:00,Asia/Bangkok,56.92970784313726,19.5,19.57843137254902,32.51156862745099
30,2022-05-24 23:00:00,Asia/Bangkok,58.61004033613445,16.80672268907563,17.04201680672269,31.90521008403361
31,2022-05-25 00:00:00,Asia/Bangkok,57.70062479338843,13.22314049586777,13.2396694214876,31.90272727272728
32,2022-05-25 01:00:00,Asia/Bangkok,57.98664666666669,18.6,18.8,31.94825000000001
33,2022-05-25 02:00:00,Asia/Bangkok,58.15423949579834,21.80672268907563,22.22689075630252,32.16252100840335
34,2022-05-25 03:00:00,Asia/Bangkok,60.30810000000002,16.16528925619835,16.17355371900826,31.26082644628098
35,2022-05-25 04:00:00,Asia/Bangkok,63.05407416666665,16.30833333333333,16.30833333333333,30.33866666666666
36,2022-05-25 05:00:00,Asia/Bangkok,65.27893445378152,36.05882352941177,47.04201680672269,29.64420168067227
37,2022-05-25 06:00:00,Asia/Bangkok,69.80775583333333,28.41666666666667,30.11666666666667,28.61799999999998
38,2022-05-25 07:00:00,Asia/Bangkok,68.97895785123966,26.12396694214876,27.29752066115703,28.83628099173555
39,2022-05-25 08:00:00,Asia/Bangkok,59.58138319327732,27.08403361344538,28.21008403361344,31.33857142857142
40,2022-05-25 09:00:00,Asia/Bangkok,54.93211583333333,18.64166666666667,18.75833333333333,32.22349999999999
41,2022-05-25 10:00:00,Asia/Bangkok,49.49840495867768,14.65289256198347,14.80165289256198,33.7507438016529
42,2022-05-25 11:00:00,Asia/Bangkok,45.21898655462185,13.49579831932773,13.57142857142857,35.05470588235296
43,2022-05-25 12:00:00,Asia/Bangkok,41.38211074380165,7.0,7.0,35.97429752066117
44,2022-05-25 13:00:00,Asia/Bangkok,38.79353083333334,3.816666666666667,3.825,36.91125
45,2022-05-25 14:00:00,Asia/Bangkok,36.65429411764704,3.243697478991597,3.243697478991597,37.3235294117647
46,2022-05-25 15:00:00,Asia/Bangkok,41.42770593220339,2.771186440677966,2.771186440677966,35.48983050847457
47,2022-05-25 16:00:00,Asia/Bangkok,56.8133344537815,6.722689075630252,6.722689075630252,31.22571428571429
48,2022-05-25 17:00:00,Asia/Bangkok,51.835185,3.575,3.575,31.62816666666667
49,2022-05-25 18:00:00,Asia/Bangkok,53.78817000000001,17.51666666666667,19.44166666666667,31.24883333333333
