Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
56,2022-06-09 07:00:00.000,Asia/Bangkok,75.32963134073472,7.779248505550811,7.786507258753202,27.81206233988049
57,2022-06-10 07:00:00.000,Asia/Bangkok,73.32504071274295,11.50611951043916,12.34341252699784,29.24309935205181
58,2022-06-11 07:00:00.000,Asia/Bangkok,72.75362744621785,8.348022206800833,8.481956974323387,28.47497571131153
59,2022-06-12 07:00:00.000,Asia/Bangkok,70.21584066736179,4.943343760862009,4.943343760862009,28.5420611748349
60,2022-06-13 07:00:00.000,Asia/Bangkok,74.8541240708579,8.947203890239667,8.947551233067037,28.48269538034042
61,2022-06-14 07:00:00.000,Asia/Bangkok,74.8515222916668,7.321180555555555,7.321527777777778,28.64191319444446
62,2022-06-15 07:00:00.000,Asia/Bangkok,77.19247708422368,10.17315091919624,10.29115006412997,28.26307396323219
63,2022-06-16 07:00:00.000,Asia/Bangkok,77.14459783641186,23.16253298153034,23.71820580474934,27.99909762532984
64,2022-06-17 07:00:00.000,Asia/Bangkok,70.99870226883554,13.31378424657534,13.33176369863014,29.3379794520548
65,2022-06-18 07:00:00.000,Asia/Bangkok,76.03131364507472,16.34802606362591,16.78382522039096,28.25472594863938
66,2022-06-19 07:00:00.000,Asia/Bangkok,72.31890510752693,19.90207373271889,21.13287250384025,28.93026881720418
67,2022-06-20 07:00:00.000,Asia/Bangkok,70.94038777777774,9.948792270531401,9.979227053140097,29.12833333333326
68,2022-06-21 07:00:00.000,Asia/Bangkok,75.59213498084286,10.31264367816092,10.32107279693487,28.4845900383142
69,2022-06-22 07:00:00.000,Asia/Bangkok,71.68935449735459,5.798941798941799,5.798941798941799,29.15807936507932
70,2022-06-23 07:00:00.000,Asia/Bangkok,68.46489237839911,8.369207200306397,8.943316736882421,29.66070471083869
71,2022-06-24 07:00:00.000,Asia/Bangkok,74.98866102813473,7.930531434525877,7.933310177144842,27.76768669676959
72,2022-06-25 07:00:00.000,Asia/Bangkok,70.13576089108909,5.237623762376238,5.237623762376238,27.95539603960398
73,2022-06-27 07:00:00.000,Asia/Bangkok,76.76922331002366,13.45314685314685,13.72074592074592,27.95620512820517
74,2022-06-28 07:00:00.000,Asia/Bangkok,76.31070037088561,25.60686138154845,27.62494204914233,29.10254520166899
75,2022-06-29 07:00:00.000,Asia/Bangkok,72.49863380009657,18.45678416224046,18.65475615644616,29.19401738290683
76,2022-06-30 07:00:00.000,Asia/Bangkok,66.87565853319433,8.70038234271811,8.75634341327772,30.17041362530408
77,2022-07-01 07:00:00.000,Asia/Bangkok,76.77088529411763,7.485859728506787,7.488122171945701,27.65187217194574
78,2022-07-02 07:00:00.000,Asia/Bangkok,78.0194757731959,17.39175257731959,17.43298969072165,28.45510309278351
79,2022-07-05 07:00:00.000,Asia/Bangkok,77.01944735605186,9.394082840236686,10.09753231492362,27.15108108108112
80,2022-07-06 07:00:00.000,Asia/Bangkok,73.00520961248108,7.908404630095622,7.910920986411676,28.91354806240564
81,2022-07-07 07:00:00.000,Asia/Bangkok,77.23238349367087,10.25367088607595,10.29215189873418,28.62850126582275
82,2022-07-08 07:00:00.000,Asia/Bangkok,73.31002817171343,26.25833652740513,28.18014564967421,29.81985051743967
83,2022-07-09 07:00:00.000,Asia/Bangkok,71.9442076637825,17.83724763081994,18.00247218788628,29.69983930778744
84,2022-07-10 07:00:00.000,Asia/Bangkok,74.77025472550386,17.39854065323141,17.56914523974983,29.21543780403055
85,2022-07-11 07:00:00.000,Asia/Bangkok,69.52954817214247,7.861638130495141,7.864877371587228,29.92906062008334
86,2022-07-12 07:00:00.000,Asia/Bangkok,64.5623019688268,6.171862182116489,6.172682526661197,30.07342493847404
87,2022-07-13 07:00:00.000,Asia/Bangkok,69.5720113350126,4.277437927311983,4.277437927311983,28.18911838790928
88,2022-07-14 07:00:00.000,Asia/Bangkok,68.1805048644891,6.139332870048645,6.139332870048645,29.56704308547612
89,2022-07-15 07:00:00.000,Asia/Bangkok,68.82970474358967,10.68162393162393,10.92393162393162,29.71933760683761
90,2022-07-16 07:00:00.000,Asia/Bangkok,65.88794751649884,15.91108023619312,17.40673845085099,30.46213963181667
91,2022-07-17 07:00:00.000,Asia/Bangkok,71.40534678707893,20.02917679749913,20.83084404307051,29.62676276484891
92,2022-07-18 07:00:00.000,Asia/Bangkok,75.16842652357234,21.365657339977,22.08470678420851,28.26714449980838
93,2022-07-19 07:00:00.000,Asia/Bangkok,70.46535703292007,24.09833262077811,24.88841385207354,29.95061564771259
94,2022-07-20 07:00:00.000,Asia/Bangkok,64.35385312619871,14.28576908323744,14.32566168009206,29.85082470272347
95,2022-07-21 07:00:00.000,Asia/Bangkok,66.38166316688013,10.54716175842936,10.54972257789159,29.66069995731968
96,2022-07-22 07:00:00.000,Asia/Bangkok,73.41054576908626,10.79503572771719,10.79503572771719,29.55933809702892
97,2022-07-23 07:00:00.000,Asia/Bangkok,71.09334966256442,16.37395791980945,17.01508535132989,29.85349741961095
98,2022-07-24 07:00:00.000,Asia/Bangkok,69.66644851131397,20.13695911075824,20.39341008336642,30.00772131798333
99,2022-07-25 07:00:00.000,Asia/Bangkok,70.44474288547366,11.99752107089737,12.07932573128408,29.4270897372335
100,2022-07-26 07:00:00.000,Asia/Bangkok,73.81054589614718,9.945561139028475,10.04020100502512,29.52673785594643
101,2022-07-27 07:00:00.000,Asia/Bangkok,72.15276228342968,11.05997334517992,11.06486006219458,28.92704131497111
102,2022-07-28 07:00:00.000,Asia/Bangkok,74.90007165386152,19.37363526081682,19.64577436312171,28.66947027901331
103,2022-07-29 07:00:00.000,Asia/Bangkok,76.69255488013705,17.98801369863014,18.32320205479452,28.06206763698633
104,2022-07-30 07:00:00.000,Asia/Bangkok,69.28040637065632,24.16795366795367,25.23600386100386,30.11322393822394
105,2022-07-31 07:00:00.000,Asia/Bangkok,78.92025475070554,6.011288805268109,6.022577610536218,27.66069143932262
106,2022-08-01 07:00:00.000,Asia/Bangkok,73.9644082443399,9.533105510465614,9.554463904314396,29.26637761640318
107,2022-08-02 07:00:00.000,Asia/Bangkok,76.10582501322048,4.754098360655738,4.783712321523003,27.81510840824965
108,2022-08-03 07:00:00.000,Asia/Bangkok,78.85458975540577,14.88794326241135,15.5136476426799,27.68261963842608
109,2022-08-04 07:00:00.000,Asia/Bangkok,77.23345656071722,13.60554197229014,13.62469437652812,28.2158761206194
110,2022-08-05 07:00:00.000,Asia/Bangkok,78.15155332094744,23.19368323269856,24.34045517882025,28.40338597306076
111,2022-08-06 07:00:00.000,Asia/Bangkok,68.04752678992914,16.53658536585366,18.20416994492525,29.50612116443744
112,2022-08-07 07:00:00.000,Asia/Bangkok,77.06187118773954,9.0183908045977,9.065517241379311,26.58383908045973
113,2022-08-08 07:00:00.000,Asia/Bangkok,74.84344610840843,30.71959694232106,33.48262682418346,28.68158095899935
114,2022-08-09 07:00:00.000,Asia/Bangkok,77.22422875998622,35.31399791594303,40.30427231677666,28.39844043070516
115,2022-08-10 07:00:00.000,Asia/Bangkok,72.44136204519342,15.86595174262735,16.09804672539257,28.97944465721942
116,2022-08-11 07:00:00.000,Asia/Bangkok,64.4056919861963,8.093558282208589,8.093558282208589,30.24296395705514
117,2022-08-12 07:00:00.000,Asia/Bangkok,67.25807377300602,24.62806748466258,25.79716257668712,30.02110046012269
118,2022-08-13 07:00:00.000,Asia/Bangkok,75.6669355612243,27.7280612244898,29.49948979591837,28.67373979591837
119,2022-08-14 07:00:00.000,Asia/Bangkok,70.07208536800353,18.96606434552666,19.20890260026443,28.94105773468485
120,2022-08-15 07:00:00.000,Asia/Bangkok,69.59328264215482,19.48268490808038,19.8422402736212,29.60769132107738
121,2022-08-16 07:00:00.000,Asia/Bangkok,66.32500226943495,12.31965234186383,12.36842105263158,29.77357798165131
122,2022-08-17 07:00:00.000,Asia/Bangkok,72.2200866462009,9.37720644666155,9.384497313891021,28.47000767459708
123,2022-08-18 07:00:00.000,Asia/Bangkok,69.47594973949285,6.189996526571726,6.190343869399097,29.33034734282726
124,2022-08-19 07:00:00.000,Asia/Bangkok,75.74242881873727,15.35336048879837,15.82688391038696,28.64042260692464
125,2022-08-20 07:00:00.000,Asia/Bangkok,73.14479977924942,14.91920529801325,14.98322295805739,28.41055187637973
126,2022-08-21 07:00:00.000,Asia/Bangkok,67.05635957554323,10.75189489641233,10.84588175846387,29.65641738251644
127,2022-08-22 07:00:00.000,Asia/Bangkok,67.62824909650125,4.163014225297962,4.164936562860438,28.47337562475961
128,2022-08-23 07:00:00.000,Asia/Bangkok,64.30333527980525,7.10809871393813,7.220716023635732,29.46742440041711
129,2022-08-24 07:00:00.000,Asia/Bangkok,76.20173250927058,6.142150803461063,6.151627523691801,27.80678615574778
130,2022-08-25 07:00:00.000,Asia/Bangkok,69.8556059477963,9.032948224219083,9.039366709456568,29.12065040650404
131,2022-08-26 07:00:00.000,Asia/Bangkok,72.3336645441389,10.85383502170767,11.04823926676315,28.91961890979254
132,2022-08-27 07:00:00.000,Asia/Bangkok,69.68987309313889,7.461862782675355,7.480260636259104,28.99806439248756
133,2022-08-28 07:00:00.000,Asia/Bangkok,78.206506009031,7.552275095519278,7.552622438346648,27.2292914206322
134,2022-08-29 07:00:00.000,Asia/Bangkok,75.30762757289884,9.284305317324185,9.604202401372213,28.29891938250422
135,2022-08-30 07:00:00.000,Asia/Bangkok,78.06851796494634,11.5618305744888,11.57789678675755,27.89783836416751
136,2022-08-31 07:00:00.000,Asia/Bangkok,76.53711445950657,14.16062717770035,15.1442474800139,28.60619395203337
137,2022-09-01 07:00:00.000,Asia/Bangkok,73.42207151134726,12.0985031385804,12.14244326412361,28.94217769193623
138,2022-09-02 07:00:00.000,Asia/Bangkok,75.8134372735508,10.83197463768116,10.83967391304348,28.64402173913045
139,2022-09-03 07:00:00.000,Asia/Bangkok,68.74692159524831,4.884057971014493,5.073398387781078,28.87851506151888
140,2022-09-04 07:00:00.000,Asia/Bangkok,63.3722536992011,3.190343869399097,3.190343869399097,30.00773185133726
141,2022-09-05 07:00:00.000,Asia/Bangkok,62.50092134688695,8.663278271918678,8.730199068191444,30.05130876747133
142,2022-09-06 07:00:00.000,Asia/Bangkok,71.00670000000011,9.502510621861722,9.522595596755504,29.14736964078794
143,2022-09-07 07:00:00.000,Asia/Bangkok,74.66140086865875,6.269284225156358,6.269284225156358,28.31566365531623
144,2022-09-08 07:00:00.000,Asia/Bangkok,67.79570948148135,3.545925925925926,3.545925925925926,29.32810370370367
145,2022-09-09 07:00:00.000,Asia/Bangkok,72.6752858869018,8.904784920251329,8.993233446109231,28.30021266312233
146,2022-09-10 07:00:00.000,Asia/Bangkok,70.93202049808416,13.70383141762452,13.97586206896552,29.08714176245211
147,2022-09-11 07:00:00.000,Asia/Bangkok,76.36031181506864,16.29537671232877,16.54751712328767,28.19196489726031
148,2022-09-12 07:00:00.000,Asia/Bangkok,75.62226678248774,11.72272411396803,11.74635163307853,27.36068102849196
149,2022-09-13 07:00:00.000,Asia/Bangkok,75.22638663127435,12.30550193050193,12.30646718146718,27.50222007722009
150,2022-09-14 07:00:00.000,Asia/Bangkok,72.76157989441266,11.31632204135504,11.32116146062472,28.08770787505499
151,2022-09-15 07:00:00.000,Asia/Bangkok,64.75019181818172,10.53232323232323,10.58535353535354,29.3320252525252
152,2022-09-16 07:00:00.000,Asia/Bangkok,63.96958182539672,11.09007936507937,11.16904761904762,29.54595238095236
153,2022-09-17 07:00:00.000,Asia/Bangkok,74.6068971618782,12.11282410651717,12.13279607568325,28.38261387526281
154,2022-09-18 07:00:00.000,Asia/Bangkok,70.45768461538454,9.445495680789799,9.451254627725216,29.35418757712873
155,2022-09-19 07:00:00.000,Asia/Bangkok,72.40466270420585,6.798748696558915,6.800486618004866,28.62718456725759
156,2022-09-20 07:00:00.000,Asia/Bangkok,66.96390043499284,7.668438859352344,7.668438859352344,29.54933784436925
157,2022-09-21 07:00:00.000,Asia/Bangkok,74.83404567005316,10.30624092888244,10.32172230285438,27.65189646831156
158,2022-09-22 07:00:00.000,Asia/Bangkok,73.73961755442339,10.95553496989347,10.97869383974062,28.39966188050023
159,2022-09-23 07:00:00.000,Asia/Bangkok,68.3985107820454,6.841739935215178,6.841739935215178,28.2534891254049
160,2022-09-24 07:00:00.000,Asia/Bangkok,72.86819220835118,8.792509685751185,8.87817477399914,27.91804563065002
161,2022-09-25 07:00:00.000,Asia/Bangkok,64.82679333079263,7.862423780487805,7.884146341463414,29.67451981707314
162,2022-09-26 07:00:00.000,Asia/Bangkok,67.49763319429958,10.38755648244699,10.51303441084463,29.56249217935344
163,2022-09-27 07:00:00.000,Asia/Bangkok,67.23071089638167,12.97162828947368,12.98314144736842,29.70660361842098
164,2022-09-28 07:00:00.000,Asia/Bangkok,75.08936857033336,15.44346492909161,15.52740513606746,28.46802606362586
165,2022-09-29 07:00:00.000,Asia/Bangkok,77.31529421898922,2.975497702909648,2.975497702909648,27.51795558958655
166,2022-09-30 07:00:00.000,Asia/Bangkok,80.78853667728238,4.092887473460721,4.092887473460721,26.87831210191082
167,2022-10-01 07:00:00.000,Asia/Bangkok,79.13083833333343,4.970512820512821,4.970512820512821,26.97917521367519
168,2022-10-02 07:00:00.000,Asia/Bangkok,71.84174351520574,4.254025044722719,4.254025044722719,27.86391771019676
169,2022-10-03 07:00:00.000,Asia/Bangkok,75.327441436464,4.036974075648109,4.036974075648109,28.14223119422017
170,2022-10-04 07:00:00.000,Asia/Bangkok,78.99394171587379,7.79680444598819,7.815560958666204,27.72155262243831
171,2022-10-05 07:00:00.000,Asia/Bangkok,75.10121414877321,3.077453987730062,3.077453987730062,28.64775306748464
172,2022-10-06 07:00:00.000,Asia/Bangkok,79.44882108409772,5.89557592666401,5.89557592666401,27.55279394180952
173,2022-10-07 07:00:00.000,Asia/Bangkok,77.62466450676979,8.122823984526113,8.177466150870407,28.05075918762093
174,2022-10-08 07:00:00.000,Asia/Bangkok,81.0102913073715,8.04172461752434,8.050069541029208,26.48032336578582
175,2022-10-09 07:00:00.000,Asia/Bangkok,79.57482301800093,12.93680582152432,13.87897357334355,27.72523937188803
176,2022-10-10 07:00:00.000,Asia/Bangkok,80.90028190898995,11.64594894561598,11.66481687014428,27.59357380688122
177,2022-10-26 07:00:00.000,Asia/Bangkok,81.73459223504717,8.111752360965372,8.220356768100734,27.92290136411332
178,2022-10-27 07:00:00.000,Asia/Bangkok,78.25137882151998,13.44577284372331,14.05422715627669,27.91791204099064
179,2022-10-28 07:00:00.000,Asia/Bangkok,82.84718024118733,17.48330241187384,17.83905380333952,27.13338126159556
180,2022-10-29 07:00:00.000,Asia/Bangkok,84.40534322456826,10.65834932821497,10.83224568138196,27.38042226487519
181,2022-10-30 07:00:00.000,Asia/Bangkok,79.68296785962471,4.613968033356498,4.613968033356498,27.83424947880478
182,2022-10-31 07:00:00.000,Asia/Bangkok,79.76756505057564,7.442622950819672,7.442622950819672,27.99166724799448
183,2022-11-01 07:00:00.000,Asia/Bangkok,80.49209789362816,19.66824644549763,21.00157977883096,27.53509741969457
184,2022-11-02 07:00:00.000,Asia/Bangkok,76.70317944785266,27.50268404907975,29.27799079754601,28.2656825153374
185,2022-11-03 07:00:00.000,Asia/Bangkok,75.28149504273497,21.35661923242777,24.13589743589744,28.39845299145303
186,2022-11-04 07:00:00.000,Asia/Bangkok,78.8139503416038,16.80151024811219,16.8673139158576,27.97988852930599
187,2022-11-05 07:00:00.000,Asia/Bangkok,81.32340268848624,6.525663716814159,8.0479251899474,27.42210403272943
188,2022-11-06 07:00:00.000,Asia/Bangkok,84.58073574776293,7.946740519812526,7.949723050703025,26.93407328504476
189,2022-11-07 07:00:00.000,Asia/Bangkok,84.04496826554107,10.02379125095933,10.06830391404451,26.73589409056025
190,2022-11-08 07:00:00.000,Asia/Bangkok,80.1966583941601,11.05248522766771,11.07507820646507,27.60008689607225
191,2022-11-09 07:00:00.000,Asia/Bangkok,76.59931651973955,10.17477960904561,10.17516289766194,28.57191261019548
192,2022-11-10 07:00:00.000,Asia/Bangkok,83.35611457749265,14.6836203444133,14.69803764517421,27.70970364437332
193,2022-11-11 07:00:00.000,Asia/Bangkok,85.31991733979548,13.51803984921917,13.55035002692515,26.71207862143247
194,2022-11-12 07:00:00.000,Asia/Bangkok,86.87558395192654,5.68328031106398,5.705196182396606,26.64514669494521
195,2022-11-13 07:00:00.000,Asia/Bangkok,84.110357341125,4.704163623082542,4.704163623082542,27.6487143900657
196,2022-11-14 07:00:00.000,Asia/Bangkok,84.97912847705112,4.291029207232267,4.291029207232267,27.45014603616134
197,2022-11-15 07:00:00.000,Asia/Bangkok,86.53674258230009,5.342026507054297,5.342026507054297,27.00295852928598
198,2022-11-16 07:00:00.000,Asia/Bangkok,84.8855364684684,7.649369369369369,7.655495495495495,27.34988468468465
199,2022-11-17 07:00:00.000,Asia/Bangkok,82.18407222222228,8.722670250896057,8.737903225806452,28.4479256272401
200,2022-11-18 07:00:00.000,Asia/Bangkok,82.20855226203403,8.769453492580528,8.810712993123417,28.39490408975752
201,2022-11-19 07:00:00.000,Asia/Bangkok,82.16300234487728,4.281024531024531,4.281024531024531,27.6471284271285
202,2022-11-20 07:00:00.000,Asia/Bangkok,83.85402551857212,3.364206464061746,3.364206464061746,27.0719199228171
203,2022-11-21 07:00:00.000,Asia/Bangkok,84.82408718388349,11.37891127303901,11.68195456493785,27.19573081868839
204,2022-11-22 07:00:00.000,Asia/Bangkok,82.2740750403877,11.61995153473344,11.66760904684976,27.44865508885299
205,2022-11-23 07:00:00.000,Asia/Bangkok,79.18130040404012,5.204040404040404,5.204040404040404,27.52236363636359
206,2022-11-24 07:00:00.000,Asia/Bangkok,83.56925215053758,8.66705069124424,8.66705069124424,26.97207757296467
207,2022-11-25 07:00:00.000,Asia/Bangkok,79.96094954735325,7.631267409470752,7.661559888579387,27.35694289693596
208,2022-11-26 07:00:00.000,Asia/Bangkok,82.47566753352322,17.55140186915888,17.9780577001219,27.73582283624549
209,2022-11-27 07:00:00.000,Asia/Bangkok,82.53803310023311,14.39300699300699,14.67599067599068,27.23231701631706
210,2022-11-28 07:00:00.000,Asia/Bangkok,80.86154973089333,14.06350914962325,14.20182992465016,27.59104951560817
211,2022-11-29 07:00:00.000,Asia/Bangkok,80.15234198975872,9.378566203365033,9.383321141185077,28.26709583028534
212,2022-11-30 07:00:00.000,Asia/Bangkok,80.00305804736558,6.040115998066699,6.041565973900435,28.34435476075398
213,2022-12-01 07:00:00.000,Asia/Bangkok,77.50733997185078,9.071428571428571,9.14883884588318,28.69507037297668
214,2022-12-02 07:00:00.000,Asia/Bangkok,81.53297106824918,13.31008902077151,13.31008902077151,28.30548961424333
215,2022-12-10 07:00:00.000,Asia/Bangkok,95.10778342967245,4.379576107899807,4.379576107899807,25.32062299293513
216,2022-12-11 07:00:00.000,Asia/Bangkok,94.51864118497117,6.664739884393064,6.664739884393064,26.42438583815034
217,2022-12-12 07:00:00.000,Asia/Bangkok,92.70799036269436,9.158031088082902,9.17979274611399,26.81052331606218
218,2022-12-13 07:00:00.000,Asia/Bangkok,92.23237987861795,11.70494864612512,11.70494864612512,26.56954715219425
219,2022-12-14 07:00:00.000,Asia/Bangkok,87.9031298471159,16.60806115357887,16.62682418346074,26.92594510076443
220,2022-12-15 07:00:00.000,Asia/Bangkok,85.02477835757058,15.48759623609923,15.54234388366125,27.33213002566298
221,2022-12-16 07:00:00.000,Asia/Bangkok,85.22383312409463,12.32254949299855,12.32786093674553,27.5439208112023
222,2022-12-17 07:00:00.000,Asia/Bangkok,83.08549038854808,9.557055214723926,9.565644171779141,27.89249079754592
223,2022-12-18 07:00:00.000,Asia/Bangkok,91.06782647058824,3.426083591331269,3.426083591331269,25.87753482972135
224,2022-12-19 07:00:00.000,Asia/Bangkok,94.10919934004882,0.8176450156304272,0.8176450156304272,24.44325112886421
225,2022-12-20 07:00:00.000,Asia/Bangkok,93.3290754217788,2.748466257668712,2.748466257668712,25.41039110429443
226,2022-12-21 07:00:00.000,Asia/Bangkok,91.94933496932505,10.86157975460123,10.86157975460123,26.53446702453997
227,2022-12-22 07:00:00.000,Asia/Bangkok,93.18954514767933,20.64135021097047,21.00345224395857,26.18831607211347
228,2022-12-23 07:00:00.000,Asia/Bangkok,88.86903055555547,22.66794871794872,22.97606837606838,27.08019658119654
229,2022-12-24 07:00:00.000,Asia/Bangkok,85.96225257731955,17.6872852233677,18.24398625429553,27.15828178694159
230,2022-12-25 07:00:00.000,Asia/Bangkok,77.92055203336795,17.57559958289885,17.58116093152589,27.21625651720542
231,2022-12-26 07:00:00.000,Asia/Bangkok,73.65384012251148,12.2947932618683,12.29823889739663,27.14712863705965
232,2022-12-27 07:00:00.000,Asia/Bangkok,77.50247162698399,17.87460317460317,17.99563492063492,27.25155555555558
233,2022-12-28 07:00:00.000,Asia/Bangkok,76.92878989218325,25.19642857142857,25.90094339622642,26.78363881401615
234,2022-12-29 07:00:00.000,Asia/Bangkok,75.95980939015912,22.71240471240471,23.21101871101871,26.74819126819124
235,2022-12-30 07:00:00.000,Asia/Bangkok,76.95899796220819,25.24082993701371,25.97443497591701,26.33452760281581
236,2022-12-31 07:00:00.000,Asia/Bangkok,77.72502551062948,26.22509378907878,26.83117965819091,26.55572738641095
237,2023-01-01 07:00:00.000,Asia/Bangkok,76.43319234388352,23.49230111206159,24.77844311377245,27.2455218135158
238,2023-01-02 07:00:00.000,Asia/Bangkok,73.01650487596224,27.25406330196749,28.7185628742515,27.79520102651837
239,2023-01-03 07:00:00.000,Asia/Bangkok,78.87098944742937,22.55986185725249,23.02148887183423,27.53831542594012
240,2023-01-04 07:00:00.000,Asia/Bangkok,80.90325629770982,12.99389312977099,13.06297709923664,27.7513244274809
241,2023-01-05 07:00:00.000,Asia/Bangkok,88.22195905154622,13.51381443298969,13.75587628865979,26.87771958762887
242,2023-01-06 07:00:00.000,Asia/Bangkok,82.50137778761051,23.04601769911504,23.30221238938053,27.71830088495576
243,2023-01-07 07:00:00.000,Asia/Bangkok,88.22540788969735,8.047491382612026,8.102642665645346,25.97148602068165
244,2023-01-08 07:00:00.000,Asia/Bangkok,91.85647612111917,5.55730164814105,5.55730164814105,25.16338827136832
