Unnamed: 0,timestamp,timezone,humidity,pm_10,pm_2_5,temperature
0,2021-02-12 07:00:00,Asia/Bangkok,85.42667892936487,18.5448606271777,15.81794425087108,27.25789607651232
1,2021-02-13 07:00:00,Asia/Bangkok,85.5534453055967,14.12437095614666,11.90654205607477,27.1359503612238
2,2021-02-14 07:00:00,Asia/Bangkok,81.15103709867454,27.72675044883303,23.2264895908112,27.2051312684365
3,2021-02-15 07:00:00,Asia/Bangkok,81.39808373030414,31.69429494079656,26.71449067431851,26.9094043685756
4,2021-02-16 07:00:00,Asia/Bangkok,81.32636790286986,33.76187050359712,28.30215827338129,26.66072686303378
5,2021-02-17 07:00:00,Asia/Bangkok,82.61758763954768,42.7083931133429,34.74829688060237,26.14878978094195
6,2021-02-18 07:00:00,Asia/Bangkok,80.62158867571551,39.90377019748654,32.72254127781766,26.14900771009173
7,2021-02-19 07:00:00,Asia/Bangkok,76.1368972549742,15.37773788150808,12.76445242369838,26.34252853190702
8,2021-02-20 07:00:00,Asia/Bangkok,76.211789572744,18.2588066139468,15.00970524802301,26.90582165806946
9,2021-02-21 07:00:00,Asia/Bangkok,78.62898027838823,19.15715823466093,15.94510226049516,26.49097104395614
10,2021-02-22 07:00:00,Asia/Bangkok,80.63762904220188,21.82268485283561,18.29684134960517,25.70629403817927
11,2021-02-23 07:00:00,Asia/Bangkok,77.80191563167584,41.76580459770115,33.84913793103448,25.56480539653269
12,2021-02-24 07:00:00,Asia/Bangkok,81.03046156963889,52.34255930984903,41.35046728971962,25.47556191285089
13,2021-02-25 07:00:00,Asia/Bangkok,81.84468208318006,44.81818181818182,36.10348544735896,26.56416556332838
14,2021-02-26 07:00:00,Asia/Bangkok,81.01839629561381,47.13290229885057,37.74317528735632,27.27432462647921
15,2021-02-27 07:00:00,Asia/Bangkok,74.22508674480171,40.32630410654828,32.73288938216796,27.2477918040848
16,2021-02-28 07:00:00,Asia/Bangkok,78.80560753681881,47.9809421071557,38.71017619561309,27.65652471281304
17,2021-03-01 07:00:00,Asia/Bangkok,82.5229090007348,33.21200143729788,28.23176428314768,27.4155392058823
18,2021-03-02 07:00:00,Asia/Bangkok,81.72157302694725,39.32325413966883,32.09715725080964,27.29030272727269
19,2021-03-03 07:00:00,Asia/Bangkok,81.74378108943704,29.05107913669065,24.77877697841727,27.36005583425419
20,2021-03-04 07:00:00,Asia/Bangkok,82.45006564385581,17.16108108108108,14.73441441441441,28.10838955064462
21,2021-03-05 07:00:00,Asia/Bangkok,82.14332127769573,15.72520735665344,13.40497655968265,27.88288169008869
22,2021-03-06 07:00:00,Asia/Bangkok,80.46335426151005,21.02590860021591,17.79395900755124,27.58450766875687
23,2021-03-07 07:00:00,Asia/Bangkok,81.8215651069322,19.90876436781609,17.11925287356322,27.69161836101889
24,2021-03-08 07:00:00,Asia/Bangkok,80.75590379335793,21.79533213644524,18.80545585068198,27.41323996305871
25,2021-03-09 07:00:00,Asia/Bangkok,79.82700516833133,23.41999280834232,19.48256023013305,26.93618101111116
26,2021-03-10 07:00:00,Asia/Bangkok,79.78435268590468,32.22830392509903,26.11811307166007,27.24902133604738
27,2021-03-11 07:00:00,Asia/Bangkok,80.24008682051263,33.05021520803443,27.12589670014347,27.333844208791
28,2021-03-12 07:00:00,Asia/Bangkok,79.73650675496677,21.79497307001795,18.18413496051687,27.73030415929193
29,2021-03-13 07:00:00,Asia/Bangkok,82.49883820163475,25.19390060240964,21.03763643206624,27.46627540677312
30,2021-03-14 07:00:00,Asia/Bangkok,83.15616488899386,26.93787390704096,22.94841087056656,26.94876933364837
31,2021-03-15 07:00:00,Asia/Bangkok,80.25548785477345,28.13956004327443,23.42645998558039,27.35238822640116
32,2021-03-16 07:00:00,Asia/Bangkok,80.4125561955721,30.47256317689531,25.13027787802238,26.96305010720886
33,2021-03-17 07:00:00,Asia/Bangkok,80.2140123967549,25.49622437971952,21.43884892086331,26.90416648230082
34,2021-03-18 07:00:00,Asia/Bangkok,81.81930791253217,32.29971284996411,27.04127781765973,26.62533608679667
35,2021-03-19 07:00:00,Asia/Bangkok,79.37573886080564,32.98743718592965,27.41780330222541,26.959930106227
36,2021-03-20 07:00:00,Asia/Bangkok,79.37553623085508,24.901346923917,20.7582817619221,26.93742166541906
37,2021-03-21 07:00:00,Asia/Bangkok,80.0438606846779,20.18325547969817,17.24290334171757,27.6526343015932
38,2021-03-22 07:00:00,Asia/Bangkok,81.78335633542656,17.83710895361381,15.22869471413161,27.66598410502947
39,2021-03-23 07:00:00,Asia/Bangkok,80.71098650828728,14.82528818443804,12.82456772334294,28.36922588126832
40,2021-03-24 07:00:00,Asia/Bangkok,84.16614625644802,24.8866090712743,21.10007199424046,27.96531454209753
41,2021-03-25 07:00:00,Asia/Bangkok,88.1231475825386,11.4341726618705,9.588129496402878,27.18807287550511
42,2021-03-26 07:00:00,Asia/Bangkok,84.96968517582417,11.84216216216216,10.12391930835735,27.79981255685982
43,2021-03-27 07:00:00,Asia/Bangkok,83.11745682305134,13.57564841498559,11.46344976593446,28.2080716863905
44,2021-03-28 07:00:00,Asia/Bangkok,83.43257075534274,11.17822493711822,9.444484369385556,28.53326461311715
45,2021-03-29 07:00:00,Asia/Bangkok,82.58767855776291,4.330816253146351,3.443006112909026,28.26537396094326
46,2021-03-30 07:00:00,Asia/Bangkok,82.34528014391125,14.98740554156171,12.64352517985611,28.79550948320431
47,2021-03-31 07:00:00,Asia/Bangkok,85.14667414427673,13.12982329606924,11.63157894736842,28.16025864106353
